OKRES,OBEC,OKRSEK,PROP_MAE,OKRSEK_POC_HLASU,url_ps2021,url_ps2025
2101,530298,1,1.37,579,https://www.volby.cz/appdata/ps2021/vysled/okrsek/2101/530298_1.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/2101/530298_1.json
6202,551244,19004,1.37,579,https://www.volby.cz/appdata/ps2021/vysled/okrsek/6202/551244_19004.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/6202/551244_19004.json
5205,579777,4,1.37,588,https://www.volby.cz/appdata/ps2021/vysled/okrsek/5205/579777_4.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/5205/579777_4.json
6101,568503,1,1.37,591,https://www.volby.cz/appdata/ps2021/vysled/okrsek/6101/568503_1.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/6101/568503_1.json
7102,505188,4,1.37,631,https://www.volby.cz/appdata/ps2021/vysled/okrsek/7102/505188_4.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/7102/505188_4.json
6202,551198,3018,1.37,639,https://www.volby.cz/appdata/ps2021/vysled/okrsek/6202/551198_3018.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/6202/551198_3018.json
3206,559717,9,1.37,651,https://www.volby.cz/appdata/ps2021/vysled/okrsek/3206/559717_9.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/3206/559717_9.json
2102,532011,1,1.37,676,https://www.volby.cz/appdata/ps2021/vysled/okrsek/2102/532011_1.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/2102/532011_1.json
6203,583251,3,1.37,689,https://www.volby.cz/appdata/ps2021/vysled/okrsek/6203/583251_3.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/6203/583251_3.json
6203,583383,1,1.37,936,https://www.volby.cz/appdata/ps2021/vysled/okrsek/6203/583383_1.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/6203/583383_1.json
5202,548995,1,1.38,91,https://www.volby.cz/appdata/ps2021/vysled/okrsek/5202/548995_1.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/5202/548995_1.json
3103,509078,1,1.38,263,https://www.volby.cz/appdata/ps2021/vysled/okrsek/3103/509078_1.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/3103/509078_1.json
3203,546208,4006,1.38,288,https://www.volby.cz/appdata/ps2021/vysled/okrsek/3203/546208_4006.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/3203/546208_4006.json
2105,534358,1,1.38,299,https://www.volby.cz/appdata/ps2021/vysled/okrsek/2105/534358_1.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/2105/534358_1.json
6105,595209,16,1.38,337,https://www.volby.cz/appdata/ps2021/vysled/okrsek/6105/595209_16.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/6105/595209_16.json
7103,590011,1,1.38,345,https://www.volby.cz/appdata/ps2021/vysled/okrsek/7103/590011_1.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/7103/590011_1.json
8106,546135,11095,1.38,459,https://www.volby.cz/appdata/ps2021/vysled/okrsek/8106/546135_11095.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/8106/546135_11095.json
6203,584002,1,1.38,528,https://www.volby.cz/appdata/ps2021/vysled/okrsek/6203/584002_1.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/6203/584002_1.json
7104,513750,7,1.38,629,https://www.volby.cz/appdata/ps2021/vysled/okrsek/7104/513750_7.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/7104/513750_7.json
5203,574341,3,1.38,632,https://www.volby.cz/appdata/ps2021/vysled/okrsek/5203/574341_3.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/5203/574341_3.json
6204,584291,4,1.38,790,https://www.volby.cz/appdata/ps2021/vysled/okrsek/6204/584291_4.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/6204/584291_4.json
2107,535451,3,1.38,833,https://www.volby.cz/appdata/ps2021/vysled/okrsek/2107/535451_3.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/2107/535451_3.json
6207,587729,1,1.38,888,https://www.volby.cz/appdata/ps2021/vysled/okrsek/6207/587729_1.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/6207/587729_1.json
6203,583081,1,1.38,934,https://www.volby.cz/appdata/ps2021/vysled/okrsek/6203/583081_1.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/6203/583081_1.json
5203,574406,1,1.39,319,https://www.volby.cz/appdata/ps2021/vysled/okrsek/5203/574406_1.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/5203/574406_1.json
2107,536938,1,1.39,365,https://www.volby.cz/appdata/ps2021/vysled/okrsek/2107/536938_1.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/2107/536938_1.json
6201,581283,20,1.39,378,https://www.volby.cz/appdata/ps2021/vysled/okrsek/6201/581283_20.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/6201/581283_20.json
5302,574911,1,1.39,480,https://www.volby.cz/appdata/ps2021/vysled/okrsek/5302/574911_1.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/5302/574911_1.json
5202,572659,9,1.39,588,https://www.volby.cz/appdata/ps2021/vysled/okrsek/5202/572659_9.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/5202/572659_9.json
7102,500496,74,1.39,650,https://www.volby.cz/appdata/ps2021/vysled/okrsek/7102/500496_74.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/7102/500496_74.json
5205,579858,8,1.39,653,https://www.volby.cz/appdata/ps2021/vysled/okrsek/5205/579858_8.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/5205/579858_8.json
5304,581186,10,1.39,653,https://www.volby.cz/appdata/ps2021/vysled/okrsek/5304/581186_10.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/5304/581186_10.json
6203,584002,4,1.39,764,https://www.volby.cz/appdata/ps2021/vysled/okrsek/6203/584002_4.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/6203/584002_4.json
5304,580031,1,1.39,780,https://www.volby.cz/appdata/ps2021/vysled/okrsek/5304/580031_1.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/5304/580031_1.json
6104,590266,7,1.39,993,https://www.volby.cz/appdata/ps2021/vysled/okrsek/6104/590266_7.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/6104/590266_7.json
5204,576549,1,1.4,130,https://www.volby.cz/appdata/ps2021/vysled/okrsek/5204/576549_1.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/5204/576549_1.json
3205,558788,1,1.4,137,https://www.volby.cz/appdata/ps2021/vysled/okrsek/3205/558788_1.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/3205/558788_1.json
7102,500496,86,1.4,227,https://www.volby.cz/appdata/ps2021/vysled/okrsek/7102/500496_86.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/7102/500496_86.json
2107,535419,2,1.4,256,https://www.volby.cz/appdata/ps2021/vysled/okrsek/2107/535419_2.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/2107/535419_2.json
2106,535222,1,1.4,287,https://www.volby.cz/appdata/ps2021/vysled/okrsek/2106/535222_1.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/2106/535222_1.json
3105,550515,1,1.4,302,https://www.volby.cz/appdata/ps2021/vysled/okrsek/3105/550515_1.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/3105/550515_1.json
3203,545970,1019,1.4,316,https://www.volby.cz/appdata/ps2021/vysled/okrsek/3203/545970_1019.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/3203/545970_1019.json
2105,534129,1,1.4,424,https://www.volby.cz/appdata/ps2021/vysled/okrsek/2105/534129_1.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/2105/534129_1.json
5304,580376,4,1.4,469,https://www.volby.cz/appdata/ps2021/vysled/okrsek/5304/580376_4.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/5304/580376_4.json
6204,584550,1,1.4,511,https://www.volby.cz/appdata/ps2021/vysled/okrsek/6204/584550_1.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/6204/584550_1.json
5202,572926,1,1.4,613,https://www.volby.cz/appdata/ps2021/vysled/okrsek/5202/572926_1.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/5202/572926_1.json
2101,530816,1,1.4,688,https://www.volby.cz/appdata/ps2021/vysled/okrsek/2101/530816_1.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/2101/530816_1.json
4102,554961,27,1.41,345,https://www.volby.cz/appdata/ps2021/vysled/okrsek/4102/554961_27.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/4102/554961_27.json
4206,567442,10,1.41,378,https://www.volby.cz/appdata/ps2021/vysled/okrsek/4206/567442_10.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/4206/567442_10.json
2111,539911,39,1.41,445,https://www.volby.cz/appdata/ps2021/vysled/okrsek/2111/539911_39.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/2111/539911_39.json
3106,550787,13,1.41,536,https://www.volby.cz/appdata/ps2021/vysled/okrsek/3106/550787_13.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/3106/550787_13.json
3104,549576,5,1.41,549,https://www.volby.cz/appdata/ps2021/vysled/okrsek/3104/549576_5.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/3104/549576_5.json
6105,596116,1,1.41,563,https://www.volby.cz/appdata/ps2021/vysled/okrsek/6105/596116_1.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/6105/596116_1.json
2103,532053,20,1.41,575,https://www.volby.cz/appdata/ps2021/vysled/okrsek/2103/532053_20.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/2103/532053_20.json
8104,568775,1,1.41,589,https://www.volby.cz/appdata/ps2021/vysled/okrsek/8104/568775_1.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/8104/568775_1.json
1100,547417,18011,1.41,684,https://www.volby.cz/appdata/ps2021/vysled/okrsek/1100/547417_18011.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/1100/547417_18011.json
7204,585599,10,1.41,774,https://www.volby.cz/appdata/ps2021/vysled/okrsek/7204/585599_10.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/7204/585599_10.json
6102,587443,1,1.42,113,https://www.volby.cz/appdata/ps2021/vysled/okrsek/6102/587443_1.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/6102/587443_1.json
3204,558028,1,1.42,259,https://www.volby.cz/appdata/ps2021/vysled/okrsek/3204/558028_1.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/3204/558028_1.json
8106,546135,11093,1.42,417,https://www.volby.cz/appdata/ps2021/vysled/okrsek/8106/546135_11093.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/8106/546135_11093.json
6102,586846,49,1.42,466,https://www.volby.cz/appdata/ps2021/vysled/okrsek/6102/586846_49.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/6102/586846_49.json
4102,554961,29,1.42,497,https://www.volby.cz/appdata/ps2021/vysled/okrsek/4102/554961_29.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/4102/554961_29.json
7202,592005,4,1.42,523,https://www.volby.cz/appdata/ps2021/vysled/okrsek/7202/592005_4.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/7202/592005_4.json
2107,535419,20,1.42,540,https://www.volby.cz/appdata/ps2021/vysled/okrsek/2107/535419_20.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/2107/535419_20.json
6104,591181,2,1.42,558,https://www.volby.cz/appdata/ps2021/vysled/okrsek/6104/591181_2.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/6104/591181_2.json
2103,532053,54,1.42,571,https://www.volby.cz/appdata/ps2021/vysled/okrsek/2103/532053_54.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/2103/532053_54.json
3203,546208,4014,1.42,584,https://www.volby.cz/appdata/ps2021/vysled/okrsek/3203/546208_4014.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/3203/546208_4014.json
5103,556904,68,1.42,709,https://www.volby.cz/appdata/ps2021/vysled/okrsek/5103/556904_68.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/5103/556904_68.json
4102,554961,42,1.42,713,https://www.volby.cz/appdata/ps2021/vysled/okrsek/4102/554961_42.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/4102/554961_42.json
6205,586765,3,1.42,817,https://www.volby.cz/appdata/ps2021/vysled/okrsek/6205/586765_3.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/6205/586765_3.json
4203,564567,12,1.43,361,https://www.volby.cz/appdata/ps2021/vysled/okrsek/4203/564567_12.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/4203/564567_12.json
6102,587346,1,1.43,443,https://www.volby.cz/appdata/ps2021/vysled/okrsek/6102/587346_1.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/6102/587346_1.json
3102,545414,1,1.43,460,https://www.volby.cz/appdata/ps2021/vysled/okrsek/3102/545414_1.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/3102/545414_1.json
8104,599565,20,1.43,469,https://www.volby.cz/appdata/ps2021/vysled/okrsek/8104/599565_20.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/8104/599565_20.json
8105,569895,1,1.43,472,https://www.volby.cz/appdata/ps2021/vysled/okrsek/8105/569895_1.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/8105/569895_1.json
5203,574121,6,1.43,548,https://www.volby.cz/appdata/ps2021/vysled/okrsek/5203/574121_6.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/5203/574121_6.json
7105,541354,2,1.43,570,https://www.volby.cz/appdata/ps2021/vysled/okrsek/7105/541354_2.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/7105/541354_2.json
8104,599191,8,1.43,708,https://www.volby.cz/appdata/ps2021/vysled/okrsek/8104/599191_8.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/8104/599191_8.json
7202,592013,1,1.43,980,https://www.volby.cz/appdata/ps2021/vysled/okrsek/7202/592013_1.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/7202/592013_1.json
3102,545694,1,1.44,103,https://www.volby.cz/appdata/ps2021/vysled/okrsek/3102/545694_1.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/3102/545694_1.json
5201,570451,4,1.44,191,https://www.volby.cz/appdata/ps2021/vysled/okrsek/5201/570451_4.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/5201/570451_4.json
5103,564516,1,1.44,220,https://www.volby.cz/appdata/ps2021/vysled/okrsek/5103/564516_1.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/5103/564516_1.json
4204,566535,1,1.44,258,https://www.volby.cz/appdata/ps2021/vysled/okrsek/4204/566535_1.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/4204/566535_1.json
3202,555771,9,1.44,341,https://www.volby.cz/appdata/ps2021/vysled/okrsek/3202/555771_9.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/3202/555771_9.json
2101,530841,1,1.44,361,https://www.volby.cz/appdata/ps2021/vysled/okrsek/2101/530841_1.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/2101/530841_1.json
3101,544884,1,1.44,367,https://www.volby.cz/appdata/ps2021/vysled/okrsek/3101/544884_1.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/3101/544884_1.json
3207,561215,1,1.44,369,https://www.volby.cz/appdata/ps2021/vysled/okrsek/3207/561215_1.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/3207/561215_1.json
5302,574988,6,1.44,451,https://www.volby.cz/appdata/ps2021/vysled/okrsek/5302/574988_6.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/5302/574988_6.json
3101,545139,1,1.44,501,https://www.volby.cz/appdata/ps2021/vysled/okrsek/3101/545139_1.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/3101/545139_1.json
6205,586404,2,1.44,502,https://www.volby.cz/appdata/ps2021/vysled/okrsek/6205/586404_2.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/6205/586404_2.json
7202,592510,2,1.44,558,https://www.volby.cz/appdata/ps2021/vysled/okrsek/7202/592510_2.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/7202/592510_2.json
5201,569810,42,1.44,590,https://www.volby.cz/appdata/ps2021/vysled/okrsek/5201/569810_42.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/5201/569810_42.json
6104,590266,31,1.44,684,https://www.volby.cz/appdata/ps2021/vysled/okrsek/6104/590266_31.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/6104/590266_31.json
5205,579157,1,1.45,312,https://www.volby.cz/appdata/ps2021/vysled/okrsek/5205/579157_1.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/5205/579157_1.json
3203,545970,1036,1.45,369,https://www.volby.cz/appdata/ps2021/vysled/okrsek/3203/545970_1036.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/3203/545970_1036.json
6202,550973,23023,1.45,386,https://www.volby.cz/appdata/ps2021/vysled/okrsek/6202/550973_23023.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/6202/550973_23023.json
3101,544256,9,1.45,502,https://www.volby.cz/appdata/ps2021/vysled/okrsek/3101/544256_9.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/3101/544256_9.json
7204,585301,1,1.45,544,https://www.volby.cz/appdata/ps2021/vysled/okrsek/7204/585301_1.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/7204/585301_1.json
8104,599701,1,1.45,700,https://www.volby.cz/appdata/ps2021/vysled/okrsek/8104/599701_1.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/8104/599701_1.json
8106,554375,16001,1.45,722,https://www.volby.cz/appdata/ps2021/vysled/okrsek/8106/554375_16001.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/8106/554375_16001.json
3101,545121,1,1.45,772,https://www.volby.cz/appdata/ps2021/vysled/okrsek/3101/545121_1.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/3101/545121_1.json
2109,538094,9,1.45,785,https://www.volby.cz/appdata/ps2021/vysled/okrsek/2109/538094_9.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/2109/538094_9.json
6105,596868,1,1.45,811,https://www.volby.cz/appdata/ps2021/vysled/okrsek/6105/596868_1.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/6105/596868_1.json
4203,564672,1,1.46,190,https://www.volby.cz/appdata/ps2021/vysled/okrsek/4203/564672_1.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/4203/564672_1.json
5204,576581,1,1.46,275,https://www.volby.cz/appdata/ps2021/vysled/okrsek/5204/576581_1.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/5204/576581_1.json
3203,545970,1033,1.46,347,https://www.volby.cz/appdata/ps2021/vysled/okrsek/3203/545970_1033.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/3203/545970_1033.json
8104,599344,6,1.46,360,https://www.volby.cz/appdata/ps2021/vysled/okrsek/8104/599344_6.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/8104/599344_6.json
3203,545970,1028,1.46,406,https://www.volby.cz/appdata/ps2021/vysled/okrsek/3203/545970_1028.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/3203/545970_1028.json
8105,555321,19,1.46,416,https://www.volby.cz/appdata/ps2021/vysled/okrsek/8105/555321_19.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/8105/555321_19.json
2103,532835,2,1.46,434,https://www.volby.cz/appdata/ps2021/vysled/okrsek/2103/532835_2.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/2103/532835_2.json
7202,592501,1,1.46,471,https://www.volby.cz/appdata/ps2021/vysled/okrsek/7202/592501_1.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/7202/592501_1.json
3201,553425,2,1.46,491,https://www.volby.cz/appdata/ps2021/vysled/okrsek/3201/553425_2.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/3201/553425_2.json
8105,553051,1,1.46,574,https://www.volby.cz/appdata/ps2021/vysled/okrsek/8105/553051_1.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/8105/553051_1.json
6104,590266,4,1.46,648,https://www.volby.cz/appdata/ps2021/vysled/okrsek/6104/590266_4.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/6104/590266_4.json
5301,571164,1,1.46,657,https://www.volby.cz/appdata/ps2021/vysled/okrsek/5301/571164_1.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/5301/571164_1.json
2102,531189,2,1.46,900,https://www.volby.cz/appdata/ps2021/vysled/okrsek/2102/531189_2.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/2102/531189_2.json
2103,532118,1,1.46,1085,https://www.volby.cz/appdata/ps2021/vysled/okrsek/2103/532118_1.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/2103/532118_1.json
5302,575640,4,1.47,54,https://www.volby.cz/appdata/ps2021/vysled/okrsek/5302/575640_4.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/5302/575640_4.json
3205,566471,1,1.47,73,https://www.volby.cz/appdata/ps2021/vysled/okrsek/3205/566471_1.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/3205/566471_1.json
7204,586994,1,1.47,97,https://www.volby.cz/appdata/ps2021/vysled/okrsek/7204/586994_1.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/7204/586994_1.json
3205,558796,1,1.47,253,https://www.volby.cz/appdata/ps2021/vysled/okrsek/3205/558796_1.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/3205/558796_1.json
6206,593516,2,1.47,289,https://www.volby.cz/appdata/ps2021/vysled/okrsek/6206/593516_2.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/6206/593516_2.json
3203,545988,2033,1.47,382,https://www.volby.cz/appdata/ps2021/vysled/okrsek/3203/545988_2033.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/3203/545988_2033.json
5102,563510,35,1.47,399,https://www.volby.cz/appdata/ps2021/vysled/okrsek/5102/563510_35.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/5102/563510_35.json
7204,585068,4,1.47,476,https://www.volby.cz/appdata/ps2021/vysled/okrsek/7204/585068_4.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/7204/585068_4.json
8104,599191,1,1.47,507,https://www.volby.cz/appdata/ps2021/vysled/okrsek/8104/599191_1.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/8104/599191_1.json
7102,505013,2,1.47,521,https://www.volby.cz/appdata/ps2021/vysled/okrsek/7102/505013_2.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/7102/505013_2.json
7105,525588,2,1.47,553,https://www.volby.cz/appdata/ps2021/vysled/okrsek/7105/525588_2.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/7105/525588_2.json
2103,532053,21,1.47,567,https://www.volby.cz/appdata/ps2021/vysled/okrsek/2103/532053_21.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/2103/532053_21.json
5302,574767,2,1.47,689,https://www.volby.cz/appdata/ps2021/vysled/okrsek/5302/574767_2.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/5302/574767_2.json
6203,581976,1,1.47,784,https://www.volby.cz/appdata/ps2021/vysled/okrsek/6203/581976_1.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/6203/581976_1.json
2107,535451,5,1.48,287,https://www.volby.cz/appdata/ps2021/vysled/okrsek/2107/535451_5.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/2107/535451_5.json
7102,552232,1,1.48,386,https://www.volby.cz/appdata/ps2021/vysled/okrsek/7102/552232_1.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/7102/552232_1.json
1100,547034,11014,1.48,417,https://www.volby.cz/appdata/ps2021/vysled/okrsek/1100/547034_11014.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/1100/547034_11014.json
5302,555126,2002,1.48,435,https://www.volby.cz/appdata/ps2021/vysled/okrsek/5302/555126_2002.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/5302/555126_2002.json
3103,547263,1,1.48,448,https://www.volby.cz/appdata/ps2021/vysled/okrsek/3103/547263_1.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/3103/547263_1.json
5205,579785,1,1.48,495,https://www.volby.cz/appdata/ps2021/vysled/okrsek/5205/579785_1.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/5205/579785_1.json
6105,595209,3,1.48,503,https://www.volby.cz/appdata/ps2021/vysled/okrsek/6105/595209_3.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/6105/595209_3.json
3106,550787,24,1.48,570,https://www.volby.cz/appdata/ps2021/vysled/okrsek/3106/550787_24.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/3106/550787_24.json
7105,523704,29,1.48,588,https://www.volby.cz/appdata/ps2021/vysled/okrsek/7105/523704_29.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/7105/523704_29.json
3101,544779,2,1.48,743,https://www.volby.cz/appdata/ps2021/vysled/okrsek/3101/544779_2.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/3101/544779_2.json
2107,535451,4,1.48,746,https://www.volby.cz/appdata/ps2021/vysled/okrsek/2107/535451_4.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/2107/535451_4.json
6202,551279,26004,1.48,788,https://www.volby.cz/appdata/ps2021/vysled/okrsek/6202/551279_26004.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/6202/551279_26004.json
7202,592102,1,1.48,800,https://www.volby.cz/appdata/ps2021/vysled/okrsek/7202/592102_1.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/7202/592102_1.json
8102,598062,2,1.48,828,https://www.volby.cz/appdata/ps2021/vysled/okrsek/8102/598062_2.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/8102/598062_2.json
6105,595926,1,1.48,921,https://www.volby.cz/appdata/ps2021/vysled/okrsek/6105/595926_1.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/6105/595926_1.json
2105,531383,1,1.49,51,https://www.volby.cz/appdata/ps2021/vysled/okrsek/2105/531383_1.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/2105/531383_1.json
2112,542369,1,1.49,139,https://www.volby.cz/appdata/ps2021/vysled/okrsek/2112/542369_1.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/2112/542369_1.json
6101,568414,21,1.49,280,https://www.volby.cz/appdata/ps2021/vysled/okrsek/6101/568414_21.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/6101/568414_21.json
2109,538132,8,1.49,358,https://www.volby.cz/appdata/ps2021/vysled/okrsek/2109/538132_8.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/2109/538132_8.json
2111,539911,1,1.49,606,https://www.volby.cz/appdata/ps2021/vysled/okrsek/2111/539911_1.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/2111/539911_1.json
6104,590789,3,1.49,632,https://www.volby.cz/appdata/ps2021/vysled/okrsek/6104/590789_3.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/6104/590789_3.json
2102,531944,1,1.49,661,https://www.volby.cz/appdata/ps2021/vysled/okrsek/2102/531944_1.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/2102/531944_1.json
5302,574856,1,1.49,694,https://www.volby.cz/appdata/ps2021/vysled/okrsek/5302/574856_1.json,https://www.volby.cz/appdata/ps2025/vysled/okrsek/5302/574856_1.json
